# Active Comparator sample data v0.1
# nodes: 1000
# offer rows: 5000
node_id	item	seller	status	posted	title	ask_price	min_bid	location	quality	availability	condition	risk	cvu
ACT0026_PREPARED_PROTEIN	ACT0026-05	Regional Exchange	FS	19d	Prepared Protein Offer 5	5729	5207	Red Deer	67	100	Excellent	Low	68
ACT0036_DAIRY	ACT0036-01	North Star Supply	Limited	11d	Dairy Offer 1	6374	5745	Online	88	37	Unknown	Medium	47
ACT0036_DAIRY	ACT0036-02	Central Listings	Available	6d	Dairy Offer 2	2897	2721	National	80	98	Excellent	Unknown	66
ACT0036_DAIRY	ACT0036-03	North Star Supply	Available	16d	Dairy Offer 3	5085	4507	National	91	98	Excellent	Medium	62
ACT0036_DAIRY	ACT0036-04	Open Offer Ltd.	Available	18d	Dairy Offer 4	6493	5421	Edmonton Region	63	61	Excellent	High	35
ACT0036_DAIRY	ACT0036-05	North Star Supply	Available	4d	Dairy Offer 5	2509	2238	Online	67	85	Good	High	49
ACT0028_MILK	ACT0028-01	Regional Exchange	Limited	9d	Milk Offer 1	1253	1050	Online	57	38	New	High	35
ACT0028_MILK	ACT0028-02	Regional Exchange	Posted	9d	Milk Offer 2	6084	5553	Calgary Region	46	40	Good	Medium	35
ACT0028_MILK	ACT0028-03	North Star Supply	Limited	6d	Milk Offer 3	5891	5056	Calgary Region	46	95	New	Low	58
ACT0028_MILK	ACT0028-04	Open Offer Ltd.	Posted	2d	Milk Offer 4	808	690	Springbrook	76	69	New	Medium	63
ACT0028_MILK	ACT0028-05	Regional Exchange	Limited	2d	Milk Offer 5	3358	2899	Online	53	35	Fair	Medium	43
ACT0029_CHEESE	ACT0029-01	Central Listings	FS	20d	Cheese Offer 1	6537	5588	Red Deer	96	84	New	Unknown	67
ACT0029_CHEESE	ACT0029-02	Quality Source	Watch	19d	Cheese Offer 2	89	85	National	94	69	Excellent	High	65
ACT0029_CHEESE	ACT0029-03	Red Deer Market	Posted	14d	Cheese Offer 3	7325	6300	Calgary Region	45	80	Fair	Medium	36
ACT0029_CHEESE	ACT0029-04	Central Listings	Limited	7d	Cheese Offer 4	954	833	Municipal	47	96	Unknown	Medium	61
ACT0029_CHEESE	ACT0029-05	Regional Exchange	Posted	10d	Cheese Offer 5	5758	5054	Red Deer	49	50	Excellent	Unknown	38
ACT0030_YOGURT	ACT0030-01	Open Offer Ltd.	Limited	9d	Yogurt Offer 1	742	705	Provincial	92	53	Unknown	Unknown	61
ACT0030_YOGURT	ACT0030-02	Quality Source	Limited	21d	Yogurt Offer 2	4622	4326	Springbrook	95	41	Fair	Unknown	53
ACT0030_YOGURT	ACT0030-03	North Star Supply	FS	14d	Yogurt Offer 3	6680	5589	Central Alberta	72	67	Fair	Medium	50
ACT0030_YOGURT	ACT0030-04	Budget Direct	FS	14d	Yogurt Offer 4	30	27	Edmonton Region	46	61	Fair	High	38
ACT0030_YOGURT	ACT0030-05	Red Deer Market	FS	4d	Yogurt Offer 5	4713	4378	Central Alberta	80	82	Unknown	Unknown	63
ACT0031_BUTTER	ACT0031-01	Budget Direct	Watch	17d	Butter Offer 1	3310	2904	Red Deer	60	59	Fair	Medium	52
ACT0031_BUTTER	ACT0031-02	Quality Source	Available	12d	Butter Offer 2	2726	2535	Municipal	85	83	Excellent	Medium	64
ACT0031_BUTTER	ACT0031-03	Quality Source	Watch	4d	Butter Offer 3	2835	2579	Online	45	49	Good	Medium	44
ACT0031_BUTTER	ACT0031-04	Quality Source	Limited	21d	Butter Offer 4	3659	3321	Calgary Region	68	56	New	Medium	50
ACT0031_BUTTER	ACT0031-05	Quality Source	Watch	3d	Butter Offer 5	2626	2430	Online	61	97	Fair	Medium	55
ACT0032_CREAM	ACT0032-01	Verified Local	Watch	6d	Cream Offer 1	362	335	Municipal	50	36	New	High	35
ACT0032_CREAM	ACT0032-02	Red Deer Market	FS	11d	Cream Offer 2	6901	5744	Provincial	57	98	Fair	Medium	48
ACT0032_CREAM	ACT0032-03	Verified Local	FS	2d	Cream Offer 3	7134	6414	Edmonton Region	50	35	Good	High	35
ACT0032_CREAM	ACT0032-04	Open Offer Ltd.	FS	16d	Cream Offer 4	6286	5388	Provincial	77	58	Excellent	Medium	54
ACT0032_CREAM	ACT0032-05	Prairie Value Co.	Limited	7d	Cream Offer 5	2285	1935	Calgary Region	90	59	Excellent	Unknown	58
ACT0033_LACTOSE_FREE	ACT0033-01	North Star Supply	Limited	1d	Lactose Free Offer 1	53	47	Online	74	38	Good	Low	69
ACT0033_LACTOSE_FREE	ACT0033-02	Quality Source	Available	8d	Lactose Free Offer 2	7472	6388	Calgary Region	74	95	Excellent	Low	66
ACT0033_LACTOSE_FREE	ACT0033-03	Prairie Value Co.	Posted	13d	Lactose Free Offer 3	3442	2985	Provincial	84	86	Fair	Low	76
ACT0033_LACTOSE_FREE	ACT0033-04	Verified Local	Watch	6d	Lactose Free Offer 4	845	783	National	47	54	Unknown	Medium	53
ACT0033_LACTOSE_FREE	ACT0033-05	Quality Source	FS	19d	Lactose Free Offer 5	5714	5405	Central Alberta	51	70	Excellent	Medium	39
ACT0034_DAIRY_ALTERNATIVES	ACT0034-01	Regional Exchange	Watch	3d	Dairy Alternatives Offer 1	4084	3875	Red Deer	64	36	New	Medium	40
ACT0034_DAIRY_ALTERNATIVES	ACT0034-02	Central Listings	Posted	17d	Dairy Alternatives Offer 2	1303	1158	Red Deer	69	36	Fair	Low	58
ACT0034_DAIRY_ALTERNATIVES	ACT0034-03	Verified Local	Limited	19d	Dairy Alternatives Offer 3	1870	1700	Red Deer	46	98	Fair	Low	66
ACT0034_DAIRY_ALTERNATIVES	ACT0034-04	Budget Direct	Available	2d	Dairy Alternatives Offer 4	2013	1816	Edmonton Region	84	74	New	High	52
ACT0034_DAIRY_ALTERNATIVES	ACT0034-05	Prairie Value Co.	Available	5d	Dairy Alternatives Offer 5	4425	3751	Edmonton Region	96	90	Excellent	Medium	67
ACT0035_BULK_DAIRY	ACT0035-01	Central Listings	Available	16d	Bulk Dairy Offer 1	526	486	Municipal	77	96	Good	Medium	73
ACT0035_BULK_DAIRY	ACT0035-02	Red Deer Market	Available	20d	Bulk Dairy Offer 2	5045	4377	Calgary Region	93	52	Unknown	Low	61
ACT0035_BULK_DAIRY	ACT0035-03	Quality Source	Available	4d	Bulk Dairy Offer 3	837	753	Springbrook	84	40	Unknown	High	47
ACT0035_BULK_DAIRY	ACT0035-04	Regional Exchange	Limited	11d	Bulk Dairy Offer 4	6816	6287	Calgary Region	50	81	Good	Unknown	39
ACT0035_BULK_DAIRY	ACT0035-05	Central Listings	Watch	0d	Bulk Dairy Offer 5	2298	2174	National	96	44	Fair	Low	75
ACT0045_BAKED_PREPARED	ACT0045-01	Budget Direct	Limited	7d	Baked / Prepared Offer 1	7479	6377	Central Alberta	91	69	Good	Medium	54
ACT0045_BAKED_PREPARED	ACT0045-02	Red Deer Market	Available	12d	Baked / Prepared Offer 2	7030	6460	National	94	56	Unknown	Unknown	50
ACT0045_BAKED_PREPARED	ACT0045-03	Prairie Value Co.	Limited	17d	Baked / Prepared Offer 3	3705	3541	Provincial	86	73	Good	Unknown	56
ACT0045_BAKED_PREPARED	ACT0045-04	Verified Local	Watch	1d	Baked / Prepared Offer 4	6631	5639	Springbrook	65	94	Fair	High	40
ACT0045_BAKED_PREPARED	ACT0045-05	Open Offer Ltd.	Watch	8d	Baked / Prepared Offer 5	7607	6479	Central Alberta	63	38	New	High	35
ACT0037_BREAD	ACT0037-01	Red Deer Market	Watch	12d	Bread Offer 1	6806	5796	Red Deer	78	79	Fair	Unknown	49
ACT0037_BREAD	ACT0037-02	Atlas Services	Watch	2d	Bread Offer 2	6193	5289	National	57	92	Unknown	Low	65
ACT0037_BREAD	ACT0037-03	Prairie Value Co.	FS	2d	Bread Offer 3	6375	5643	Red Deer	57	61	Good	Unknown	42
ACT0037_BREAD	ACT0037-04	Central Listings	FS	19d	Bread Offer 4	5516	4966	Calgary Region	60	47	New	Unknown	40
ACT0037_BREAD	ACT0037-05	North Star Supply	Limited	8d	Bread Offer 5	2790	2632	Central Alberta	54	41	Good	High	41
ACT0038_BAGELS	ACT0038-01	Regional Exchange	FS	3d	Bagels Offer 1	6095	5647	Central Alberta	61	50	Fair	High	39
ACT0038_BAGELS	ACT0038-02	Prairie Value Co.	Posted	0d	Bagels Offer 2	5688	5298	Edmonton Region	58	99	Unknown	Medium	56
ACT0038_BAGELS	ACT0038-03	Red Deer Market	FS	0d	Bagels Offer 3	4570	4196	Central Alberta	70	54	New	Unknown	44
ACT0038_BAGELS	ACT0038-04	Red Deer Market	FS	8d	Bagels Offer 4	8279	7883	Red Deer	57	52	Good	High	35
ACT0038_BAGELS	ACT0038-05	Atlas Services	Limited	11d	Bagels Offer 5	884	796	Online	78	55	Excellent	Unknown	64
ACT0039_PIZZA	ACT0039-01	Regional Exchange	Limited	10d	Pizza Offer 1	7081	6714	Springbrook	49	58	Unknown	Unknown	42
ACT0039_PIZZA	ACT0039-02	Atlas Services	Available	3d	Pizza Offer 2	2710	2581	Central Alberta	66	77	Fair	Medium	56
ACT0039_PIZZA	ACT0039-03	North Star Supply	Posted	2d	Pizza Offer 3	5798	5123	Municipal	51	92	Fair	Medium	53
ACT0039_PIZZA	ACT0039-04	Quality Source	Posted	13d	Pizza Offer 4	4964	4187	Central Alberta	58	67	Good	Low	53
ACT0039_PIZZA	ACT0039-05	North Star Supply	Posted	15d	Pizza Offer 5	1754	1501	Red Deer	54	65	New	Unknown	54
ACT0040_BURGERS	ACT0040-01	Verified Local	Watch	20d	Burgers Offer 1	5998	5239	Municipal	90	59	New	Low	67
ACT0040_BURGERS	ACT0040-02	Quality Source	Limited	14d	Burgers Offer 2	763	680	Online	47	52	New	Unknown	44
ACT0040_BURGERS	ACT0040-03	Atlas Services	Available	19d	Burgers Offer 3	2072	1980	Provincial	95	51	Excellent	Low	74
ACT0040_BURGERS	ACT0040-04	Verified Local	Limited	7d	Burgers Offer 4	2023	1775	Springbrook	70	63	Fair	Unknown	58
ACT0040_BURGERS	ACT0040-05	Regional Exchange	FS	11d	Burgers Offer 5	1416	1187	Red Deer	77	89	Excellent	Low	73
ACT0041_PREPARED_MEALS	ACT0041-01	Central Listings	FS	10d	Prepared Meals Offer 1	5969	5306	Red Deer	84	76	Unknown	Unknown	59
ACT0041_PREPARED_MEALS	ACT0041-02	Budget Direct	Available	15d	Prepared Meals Offer 2	8041	7220	Online	51	67	Unknown	Unknown	38
ACT0041_PREPARED_MEALS	ACT0041-03	Verified Local	Limited	17d	Prepared Meals Offer 3	7456	6765	Calgary Region	58	83	Good	Unknown	50
ACT0041_PREPARED_MEALS	ACT0041-04	Prairie Value Co.	Posted	9d	Prepared Meals Offer 4	7675	6588	Edmonton Region	80	71	Fair	Medium	51
ACT0041_PREPARED_MEALS	ACT0041-05	North Star Supply	Limited	2d	Prepared Meals Offer 5	4908	4275	Municipal	78	80	New	Unknown	60
ACT0042_DESSERTS	ACT0042-01	Quality Source	Limited	6d	Desserts Offer 1	6778	6504	Calgary Region	82	35	Good	Medium	48
ACT0042_DESSERTS	ACT0042-02	Quality Source	Watch	20d	Desserts Offer 2	7315	6167	Municipal	46	43	Excellent	Low	37
ACT0042_DESSERTS	ACT0042-03	Quality Source	Limited	15d	Desserts Offer 3	1539	1297	Red Deer	47	44	Good	Low	52
ACT0042_DESSERTS	ACT0042-04	Regional Exchange	Watch	1d	Desserts Offer 4	753	619	Edmonton Region	68	46	New	Low	67
ACT0042_DESSERTS	ACT0042-05	Budget Direct	FS	17d	Desserts Offer 5	2345	2232	Municipal	96	49	Good	Medium	60
ACT0043_MEAL_KITS	ACT0043-01	Regional Exchange	Available	3d	Meal Kits Offer 1	1162	1035	Municipal	67	100	Excellent	Low	76
ACT0043_MEAL_KITS	ACT0043-02	Quality Source	Limited	9d	Meal Kits Offer 2	2152	2028	National	93	80	Fair	Unknown	69
ACT0043_MEAL_KITS	ACT0043-03	Quality Source	Available	20d	Meal Kits Offer 3	7269	6632	Edmonton Region	79	62	Good	Unknown	46
ACT0043_MEAL_KITS	ACT0043-04	Quality Source	Watch	13d	Meal Kits Offer 4	5834	4987	Municipal	86	56	Unknown	High	42
ACT0043_MEAL_KITS	ACT0043-05	Open Offer Ltd.	Available	19d	Meal Kits Offer 5	2280	1895	Municipal	45	87	Good	Medium	51
ACT0044_BAKERY_SERVICES	ACT0044-01	Quality Source	Available	11d	Bakery Services Offer 1	584	497	Springbrook	61	84	Excellent	Unknown	60
ACT0044_BAKERY_SERVICES	ACT0044-02	Open Offer Ltd.	Posted	7d	Bakery Services Offer 2	3587	3038	Calgary Region	94	85	New	Unknown	69
ACT0044_BAKERY_SERVICES	ACT0044-03	Atlas Services	Available	1d	Bakery Services Offer 3	5506	5262	Springbrook	45	55	Good	High	35
ACT0044_BAKERY_SERVICES	ACT0044-04	Open Offer Ltd.	Watch	13d	Bakery Services Offer 4	2035	1840	Central Alberta	60	53	Fair	Low	55
ACT0044_BAKERY_SERVICES	ACT0044-05	Quality Source	Watch	2d	Bakery Services Offer 5	4051	3606	Municipal	76	84	Excellent	High	46
ACT0054_FROZEN_PRESERVED	ACT0054-01	Central Listings	Watch	5d	Frozen / Preserved Offer 1	5505	4996	Online	92	39	New	Unknown	50
ACT0054_FROZEN_PRESERVED	ACT0054-02	Prairie Value Co.	Posted	3d	Frozen / Preserved Offer 2	6904	6511	Calgary Region	93	93	New	Unknown	64
ACT0054_FROZEN_PRESERVED	ACT0054-03	Verified Local	Posted	9d	Frozen / Preserved Offer 3	6367	5653	National	77	43	Unknown	High	35
ACT0054_FROZEN_PRESERVED	ACT0054-04	Red Deer Market	Limited	10d	Frozen / Preserved Offer 4	6445	6163	Edmonton Region	76	49	Good	Unknown	49
ACT0054_FROZEN_PRESERVED	ACT0054-05	Red Deer Market	Posted	14d	Frozen / Preserved Offer 5	7453	6180	Online	65	90	Good	High	44
ACT0046_FROZEN_MEALS	ACT0046-01	Prairie Value Co.	Watch	8d	Frozen Meals Offer 1	3951	3278	National	96	62	Fair	Unknown	61
ACT0046_FROZEN_MEALS	ACT0046-02	Quality Source	Available	13d	Frozen Meals Offer 2	5614	4693	Online	52	94	Fair	High	37
ACT0046_FROZEN_MEALS	ACT0046-03	Atlas Services	Watch	2d	Frozen Meals Offer 3	6213	5364	Red Deer	50	89	Excellent	Medium	44
ACT0046_FROZEN_MEALS	ACT0046-04	Budget Direct	Available	15d	Frozen Meals Offer 4	6662	5819	Red Deer	73	96	Unknown	High	48
ACT0046_FROZEN_MEALS	ACT0046-05	Verified Local	Watch	2d	Frozen Meals Offer 5	5215	4933	National	54	99	Excellent	Medium	58
ACT0047_CANNED_FRUIT	ACT0047-01	Prairie Value Co.	Limited	5d	Canned Fruit Offer 1	3844	3442	Springbrook	96	97	Excellent	Medium	73
ACT0047_CANNED_FRUIT	ACT0047-02	North Star Supply	Limited	14d	Canned Fruit Offer 2	6534	6063	Municipal	52	83	Excellent	Low	56
ACT0047_CANNED_FRUIT	ACT0047-03	Quality Source	Limited	14d	Canned Fruit Offer 3	4918	4477	Online	45	44	Fair	High	35
ACT0047_CANNED_FRUIT	ACT0047-04	Budget Direct	Limited	15d	Canned Fruit Offer 4	6835	6555	Red Deer	68	41	Unknown	Low	54
ACT0047_CANNED_FRUIT	ACT0047-05	Budget Direct	FS	16d	Canned Fruit Offer 5	3157	2728	Calgary Region	90	83	Unknown	Medium	70
ACT0048_PICKLES	ACT0048-01	Regional Exchange	Posted	9d	Pickles Offer 1	6862	6560	Calgary Region	58	52	New	Medium	40
ACT0048_PICKLES	ACT0048-02	Central Listings	Limited	11d	Pickles Offer 2	325	276	Municipal	51	91	New	High	54
ACT0048_PICKLES	ACT0048-03	Quality Source	Available	7d	Pickles Offer 3	4012	3573	Municipal	91	90	Good	Low	74
ACT0048_PICKLES	ACT0048-04	Budget Direct	Available	3d	Pickles Offer 4	675	587	National	77	79	Good	High	59
ACT0048_PICKLES	ACT0048-05	Budget Direct	Available	3d	Pickles Offer 5	3036	2753	Provincial	65	91	Excellent	High	46
ACT0049_SAUCES	ACT0049-01	Regional Exchange	Watch	16d	Sauces Offer 1	5511	4581	Edmonton Region	84	68	Good	High	49
ACT0049_SAUCES	ACT0049-02	Atlas Services	Posted	7d	Sauces Offer 2	5444	4727	Red Deer	72	37	Good	Unknown	47
ACT0049_SAUCES	ACT0049-03	Central Listings	Watch	10d	Sauces Offer 3	3103	2915	Online	53	51	Fair	Low	52
ACT0049_SAUCES	ACT0049-04	Regional Exchange	Available	17d	Sauces Offer 4	4406	3628	Red Deer	70	36	New	Medium	42
ACT0049_SAUCES	ACT0049-05	Atlas Services	Available	15d	Sauces Offer 5	124	102	Online	89	67	New	Low	75
ACT0050_JAM	ACT0050-01	Open Offer Ltd.	FS	18d	Jam Offer 1	565	466	Central Alberta	78	44	Good	Medium	61
ACT0050_JAM	ACT0050-02	Central Listings	Available	4d	Jam Offer 2	3175	2681	Provincial	93	82	Fair	Low	79
ACT0050_JAM	ACT0050-03	Red Deer Market	Watch	0d	Jam Offer 3	5458	4690	Municipal	93	96	Good	Medium	67
ACT0050_JAM	ACT0050-04	Red Deer Market	Watch	4d	Jam Offer 4	6930	5946	Springbrook	72	85	Excellent	Low	59
ACT0050_JAM	ACT0050-05	Central Listings	Available	5d	Jam Offer 5	3865	3442	Red Deer	71	88	New	High	56
ACT0051_DRY_GOODS	ACT0051-01	Prairie Value Co.	Watch	19d	Dry Goods Offer 1	806	673	Red Deer	70	95	Good	Unknown	71
ACT0051_DRY_GOODS	ACT0051-02	Atlas Services	FS	3d	Dry Goods Offer 2	7828	7148	Calgary Region	68	98	Good	Unknown	58
ACT0051_DRY_GOODS	ACT0051-03	Central Listings	Available	11d	Dry Goods Offer 3	7335	6055	Calgary Region	56	43	Fair	Unknown	35
ACT0051_DRY_GOODS	ACT0051-04	North Star Supply	FS	0d	Dry Goods Offer 4	2293	1927	Calgary Region	53	48	Good	Medium	49
ACT0051_DRY_GOODS	ACT0051-05	Prairie Value Co.	Limited	4d	Dry Goods Offer 5	7673	7281	Central Alberta	81	93	Unknown	High	44
ACT0052_DEHYDRATED_FOODS	ACT0052-01	Atlas Services	FS	8d	Dehydrated Foods Offer 1	651	591	Calgary Region	89	46	Unknown	Low	75
ACT0052_DEHYDRATED_FOODS	ACT0052-02	Budget Direct	Available	15d	Dehydrated Foods Offer 2	575	544	Calgary Region	96	94	New	Low	88
ACT0052_DEHYDRATED_FOODS	ACT0052-03	Prairie Value Co.	Available	7d	Dehydrated Foods Offer 3	6754	6302	National	90	81	Unknown	Unknown	58
ACT0052_DEHYDRATED_FOODS	ACT0052-04	Red Deer Market	Limited	7d	Dehydrated Foods Offer 4	3605	3452	Calgary Region	53	100	Excellent	Medium	55
ACT0052_DEHYDRATED_FOODS	ACT0052-05	Central Listings	Posted	3d	Dehydrated Foods Offer 5	7439	6222	Springbrook	76	63	Good	High	35
ACT0053_SHELF_STABLE_MEALS	ACT0053-01	Prairie Value Co.	FS	5d	Shelf Stable Meals Offer 1	7258	6651	Online	63	52	Unknown	Unknown	37
ACT0053_SHELF_STABLE_MEALS	ACT0053-02	Verified Local	Available	13d	Shelf Stable Meals Offer 2	3761	3241	Provincial	70	99	Unknown	Medium	57
ACT0053_SHELF_STABLE_MEALS	ACT0053-03	Budget Direct	FS	0d	Shelf Stable Meals Offer 3	3185	2618	National	95	42	Good	Medium	55
ACT0053_SHELF_STABLE_MEALS	ACT0053-04	North Star Supply	Watch	15d	Shelf Stable Meals Offer 4	3055	2583	Red Deer	92	85	Unknown	Medium	62
ACT0053_SHELF_STABLE_MEALS	ACT0053-05	Atlas Services	FS	15d	Shelf Stable Meals Offer 5	4945	4162	National	75	82	Unknown	Unknown	52
ACT0110_CLOTHING	ACT0110-01	Regional Exchange	Watch	16d	Clothing Offer 1	3926	3500	National	93	66	Fair	Unknown	57
ACT0110_CLOTHING	ACT0110-02	Red Deer Market	Limited	0d	Clothing Offer 2	3219	3066	Provincial	60	85	New	High	49
ACT0110_CLOTHING	ACT0110-03	Central Listings	Available	10d	Clothing Offer 3	3025	2606	Edmonton Region	59	41	Unknown	Low	57
ACT0110_CLOTHING	ACT0110-04	Verified Local	Watch	9d	Clothing Offer 4	2562	2328	Online	54	94	New	Low	64
ACT0110_CLOTHING	ACT0110-05	Red Deer Market	Posted	11d	Clothing Offer 5	8492	7063	National	78	76	Good	Unknown	49
ACT0064_MEN	ACT0064-01	Verified Local	Limited	1d	Men Offer 1	191	169	Provincial	54	44	Unknown	Unknown	54
ACT0064_MEN	ACT0064-02	Atlas Services	Available	16d	Men Offer 2	2092	1997	Red Deer	60	72	Good	Low	63
ACT0064_MEN	ACT0064-03	Quality Source	Limited	16d	Men Offer 3	5136	4772	Calgary Region	65	60	Excellent	High	36
ACT0064_MEN	ACT0064-04	Prairie Value Co.	FS	6d	Men Offer 4	1882	1728	Red Deer	91	49	Unknown	Low	67
ACT0064_MEN	ACT0064-05	Red Deer Market	Watch	6d	Men Offer 5	3005	2861	Red Deer	76	95	Excellent	Unknown	67
ACT0056_BUDGET_OPTION	ACT0056-01	Central Listings	FS	18d	Budget Option Offer 1	5025	4472	Central Alberta	70	59	Excellent	Low	56
ACT0056_BUDGET_OPTION	ACT0056-02	Red Deer Market	Posted	7d	Budget Option Offer 2	2764	2653	Springbrook	93	53	Fair	Unknown	55
ACT0056_BUDGET_OPTION	ACT0056-03	Regional Exchange	Posted	1d	Budget Option Offer 3	1990	1675	Springbrook	65	63	Good	Low	67
ACT0056_BUDGET_OPTION	ACT0056-04	Red Deer Market	Posted	19d	Budget Option Offer 4	7334	6357	Central Alberta	88	90	Unknown	Unknown	54
ACT0056_BUDGET_OPTION	ACT0056-05	North Star Supply	Limited	20d	Budget Option Offer 5	670	556	Springbrook	71	64	New	Medium	58
ACT0057_STANDARD_OPTION	ACT0057-01	Budget Direct	Watch	6d	Standard Option Offer 1	1443	1382	Municipal	51	64	Good	Low	65
ACT0057_STANDARD_OPTION	ACT0057-02	Verified Local	Available	16d	Standard Option Offer 2	702	673	Central Alberta	56	67	Excellent	Low	64
ACT0057_STANDARD_OPTION	ACT0057-03	Open Offer Ltd.	Watch	13d	Standard Option Offer 3	6942	6592	Red Deer	85	88	Unknown	High	49
ACT0057_STANDARD_OPTION	ACT0057-04	Open Offer Ltd.	FS	21d	Standard Option Offer 4	6897	6500	Central Alberta	85	100	New	Unknown	65
ACT0057_STANDARD_OPTION	ACT0057-05	Verified Local	Watch	9d	Standard Option Offer 5	5159	4724	Red Deer	84	88	Excellent	Unknown	62
ACT0058_PREMIUM_OPTION	ACT0058-01	Verified Local	FS	0d	Premium Option Offer 1	5488	4590	National	69	63	Fair	Unknown	44
ACT0058_PREMIUM_OPTION	ACT0058-02	Quality Source	Watch	14d	Premium Option Offer 2	5026	4514	Municipal	57	48	Fair	High	39
ACT0058_PREMIUM_OPTION	ACT0058-03	Prairie Value Co.	Limited	12d	Premium Option Offer 3	7223	6763	Red Deer	64	63	Excellent	Unknown	43
ACT0058_PREMIUM_OPTION	ACT0058-04	Red Deer Market	Available	3d	Premium Option Offer 4	1742	1515	Provincial	84	45	New	Low	67
ACT0058_PREMIUM_OPTION	ACT0058-05	Open Offer Ltd.	Limited	7d	Premium Option Offer 5	6550	5918	National	54	59	New	Low	49
ACT0059_LOCAL_PROVIDER	ACT0059-01	Central Listings	Posted	21d	Local Provider Offer 1	3816	3235	Springbrook	94	96	Good	Unknown	71
ACT0059_LOCAL_PROVIDER	ACT0059-02	North Star Supply	FS	13d	Local Provider Offer 2	6411	5617	Provincial	76	88	Unknown	High	46
ACT0059_LOCAL_PROVIDER	ACT0059-03	Prairie Value Co.	Available	9d	Local Provider Offer 3	4755	4536	Online	69	41	New	Low	52
ACT0059_LOCAL_PROVIDER	ACT0059-04	Open Offer Ltd.	Posted	5d	Local Provider Offer 4	2452	2301	Calgary Region	54	72	Fair	Unknown	48
ACT0059_LOCAL_PROVIDER	ACT0059-05	Red Deer Market	Posted	14d	Local Provider Offer 5	7906	6502	Springbrook	91	94	New	High	57
ACT0060_REGIONAL_PROVIDER	ACT0060-01	Red Deer Market	Limited	2d	Regional Provider Offer 1	3127	2921	Calgary Region	78	96	Fair	High	56
ACT0060_REGIONAL_PROVIDER	ACT0060-02	Central Listings	Watch	8d	Regional Provider Offer 2	5440	5156	Edmonton Region	69	48	Good	High	41
ACT0060_REGIONAL_PROVIDER	ACT0060-03	Regional Exchange	Limited	3d	Regional Provider Offer 3	4838	4589	Red Deer	63	96	New	High	47
ACT0060_REGIONAL_PROVIDER	ACT0060-04	North Star Supply	Watch	0d	Regional Provider Offer 4	5335	4403	Online	73	65	Fair	Unknown	53
ACT0060_REGIONAL_PROVIDER	ACT0060-05	Atlas Services	Posted	2d	Regional Provider Offer 5	5873	5243	Calgary Region	87	91	Fair	Medium	60
ACT0061_ONLINE_PROVIDER	ACT0061-01	Open Offer Ltd.	Watch	14d	Online Provider Offer 1	7517	6573	Central Alberta	73	59	Fair	Medium	46
ACT0061_ONLINE_PROVIDER	ACT0061-02	Quality Source	FS	20d	Online Provider Offer 2	673	556	Springbrook	59	82	Unknown	High	57
ACT0061_ONLINE_PROVIDER	ACT0061-03	Atlas Services	FS	12d	Online Provider Offer 3	4411	4134	Online	54	88	Unknown	Medium	53
ACT0061_ONLINE_PROVIDER	ACT0061-04	Red Deer Market	Available	11d	Online Provider Offer 4	3400	2978	Online	67	51	New	Unknown	44
ACT0061_ONLINE_PROVIDER	ACT0061-05	Atlas Services	Limited	21d	Online Provider Offer 5	3229	3016	Provincial	84	50	New	Unknown	55
ACT0062_EMERGENCY_OPTION	ACT0062-01	Red Deer Market	Watch	0d	Emergency Option Offer 1	7676	7345	Springbrook	46	99	Good	Low	60
ACT0062_EMERGENCY_OPTION	ACT0062-02	Atlas Services	Posted	18d	Emergency Option Offer 2	5125	4419	National	55	37	Fair	High	35
ACT0062_EMERGENCY_OPTION	ACT0062-03	Quality Source	Watch	7d	Emergency Option Offer 3	4254	3726	Edmonton Region	57	52	New	High	40
ACT0062_EMERGENCY_OPTION	ACT0062-04	Verified Local	Posted	8d	Emergency Option Offer 4	1701	1621	National	64	91	Good	Medium	65
ACT0062_EMERGENCY_OPTION	ACT0062-05	Quality Source	Posted	21d	Emergency Option Offer 5	733	608	Municipal	81	86	Unknown	High	64
ACT0063_VERIFIED_PROVIDER	ACT0063-01	Red Deer Market	Posted	2d	Verified Provider Offer 1	4597	3827	Central Alberta	79	58	Fair	Medium	56
ACT0063_VERIFIED_PROVIDER	ACT0063-02	Atlas Services	FS	15d	Verified Provider Offer 2	6689	6250	Central Alberta	75	69	New	High	38
ACT0063_VERIFIED_PROVIDER	ACT0063-03	Quality Source	Posted	9d	Verified Provider Offer 3	1734	1538	Provincial	83	64	New	Medium	58
ACT0063_VERIFIED_PROVIDER	ACT0063-04	Verified Local	Watch	0d	Verified Provider Offer 4	2397	2139	Calgary Region	47	94	Good	Medium	58
ACT0063_VERIFIED_PROVIDER	ACT0063-05	Budget Direct	FS	12d	Verified Provider Offer 5	299	255	Springbrook	83	52	New	High	55
ACT0073_WOMEN	ACT0073-01	Atlas Services	FS	1d	Women Offer 1	6130	5823	Red Deer	75	76	Fair	Low	63
ACT0073_WOMEN	ACT0073-02	Quality Source	Available	19d	Women Offer 2	5330	4426	National	70	89	Unknown	Low	69
